1638879067414,275,contact-1,200,OK,tigerit 1-2,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,275,0,0
1638879067320,545,contact,200,OK,tigerit 1-5,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,272,0,0
1638879067320,272,contact-0,302,Found,tigerit 1-5,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,272,0,0
1638879067592,273,contact-1,200,OK,tigerit 1-5,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,272,0,0
1638879067324,545,contact,200,OK,tigerit 1-1,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,275,0,0
1638879067324,275,contact-0,302,Found,tigerit 1-1,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,275,0,0
1638879067599,270,contact-1,200,OK,tigerit 1-1,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,270,0,0
1638879067333,551,contact,200,OK,tigerit 1-3,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,275,0,0
1638879067333,275,contact-0,302,Found,tigerit 1-3,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,275,0,0
1638879067608,276,contact-1,200,OK,tigerit 1-3,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,276,0,0
1638879067332,556,contact,200,OK,tigerit 1-10,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,285,0,0
1638879067332,285,contact-0,302,Found,tigerit 1-10,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,285,0,0
1638879067617,271,contact-1,200,OK,tigerit 1-10,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,270,0,0
1638879067334,554,contact,200,OK,tigerit 1-7,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,276,0,0
1638879067334,276,contact-0,302,Found,tigerit 1-7,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,276,0,0
1638879067610,278,contact-1,200,OK,tigerit 1-7,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,278,0,0
1638879067332,556,contact,200,OK,tigerit 1-4,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,285,0,0
1638879067332,285,contact-0,302,Found,tigerit 1-4,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,285,0,0
1638879067617,271,contact-1,200,OK,tigerit 1-4,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,271,0,0
1638879067619,801,projectpath,200,OK,tigerit 1-9,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,273,0,0
1638879067619,273,projectpath-0,302,Found,tigerit 1-9,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,273,0,0
1638879067892,528,projectpath-1,200,OK,tigerit 1-9,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,269,0,0
1638879067647,814,projectpath,200,OK,tigerit 1-8,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,274,0,0
1638879067647,274,projectpath-0,302,Found,tigerit 1-8,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,274,0,0
1638879067921,540,projectpath-1,200,OK,tigerit 1-8,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,288,0,0
1638879067656,826,projectpath,200,OK,tigerit 1-6,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,276,0,0
1638879067656,276,projectpath-0,302,Found,tigerit 1-6,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,276,0,0
1638879067932,550,projectpath-1,200,OK,tigerit 1-6,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,279,0,0
1638879067689,821,projectpath,200,OK,tigerit 1-2,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,277,0,0
1638879067689,277,projectpath-0,302,Found,tigerit 1-2,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,277,0,0
1638879067966,544,projectpath-1,200,OK,tigerit 1-2,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,277,0,0
1638879067865,838,projectpath,200,OK,tigerit 1-5,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,267,0,0
1638879067865,267,projectpath-0,302,Found,tigerit 1-5,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,267,0,0
1638879068132,571,projectpath-1,200,OK,tigerit 1-5,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,273,0,0
1638879067888,815,projectpath,200,OK,tigerit 1-10,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,275,0,0
1638879067888,275,projectpath-0,302,Found,tigerit 1-10,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,275,0,0
1638879068163,540,projectpath-1,200,OK,tigerit 1-10,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,268,0,0
1638879067870,834,projectpath,200,OK,tigerit 1-1,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,272,0,0
1638879067870,272,projectpath-0,302,Found,tigerit 1-1,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,272,0,0
1638879068142,562,projectpath-1,200,OK,tigerit 1-1,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,271,0,0
1638879067885,819,projectpath,200,OK,tigerit 1-3,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,275,0,0
1638879067885,275,projectpath-0,302,Found,tigerit 1-3,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,275,0,0
1638879068160,544,projectpath-1,200,OK,tigerit 1-3,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,268,0,0
1638879067888,818,projectpath,200,OK,tigerit 1-7,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,272,0,0
1638879067888,272,projectpath-0,302,Found,tigerit 1-7,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,272,0,0
1638879068160,546,projectpath-1,200,OK,tigerit 1-7,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,276,0,0
1638879067888,819,projectpath,200,OK,tigerit 1-4,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,275,0,0
1638879067888,275,projectpath-0,302,Found,tigerit 1-4,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,275,0,0
1638879068163,544,projectpath-1,200,OK,tigerit 1-4,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,273,0,0
1638879068420,560,service,200,OK,tigerit 1-9,text,true,,14900,260,10,10,https://www.tigerit.com/services.html,286,0,0
1638879068420,286,service-0,302,Found,tigerit 1-9,text,true,,458,130,10,10,http://www.tigerit.com/services.html,286,0,0
1638879068707,273,service-1,200,OK,tigerit 1-9,text,true,,14442,130,10,10,https://www.tigerit.com/services.html,272,0,0
1638879068482,556,service,200,OK,tigerit 1-6,text,true,,14900,260,10,10,https://www.tigerit.com/services.html,274,0,0
1638879068482,274,service-0,302,Found,tigerit 1-6,text,true,,458,130,10,10,http://www.tigerit.com/services.html,274,0,0
1638879068757,281,service-1,200,OK,tigerit 1-6,text,true,,14442,130,10,10,https://www.tigerit.com/services.html,280,0,0
1638879068510,553,service,200,OK,tigerit 1-2,text,true,,14900,260,10,10,https://www.tigerit.com/services.html,275,0,0
1638879068510,275,service-0,302,Found,tigerit 1-2,text,true,,458,130,10,10,http://www.tigerit.com/services.html,275,0,0
1638879068786,277,service-1,200,OK,tigerit 1-2,text,true,,14442,130,10,10,https://www.tigerit.com/services.html,277,0,0
1638879068707,550,service,200,OK,tigerit 1-3,text,true,,14900,260,10,10,https://www.tigerit.com/services.html,273,0,0
1638879068707,273,service-0,302,Found,tigerit 1-3,text,true,,458,130,10,10,http://www.tigerit.com/services.html,273,0,0
1638879068980,277,service-1,200,OK,tigerit 1-3,text,true,,14442,130,10,10,https://www.tigerit.com/services.html,274,0,0
1638879068704,554,service,200,OK,tigerit 1-10,text,true,,14900,260,10,10,https://www.tigerit.com/services.html,278,0,0
1638879068704,278,service-0,302,Found,tigerit 1-10,text,true,,458,130,10,10,http://www.tigerit.com/services.html,278,0,0
1638879068982,276,service-1,200,OK,tigerit 1-10,text,true,,14442,130,10,10,https://www.tigerit.com/services.html,272,0,0
1638879068704,555,service,200,OK,tigerit 1-5,text,true,,14900,260,10,10,https://www.tigerit.com/services.html,275,0,0
1638879068704,275,service-0,302,Found,tigerit 1-5,text,true,,458,130,10,10,http://www.tigerit.com/services.html,275,0,0
1638879068979,280,service-1,200,OK,tigerit 1-5,text,true,,14442,130,10,10,https://www.tigerit.com/services.html,280,0,0
1638879068708,553,service,200,OK,tigerit 1-7,text,true,,14900,260,10,10,https://www.tigerit.com/services.html,271,0,0
1638879068708,271,service-0,302,Found,tigerit 1-7,text,true,,458,130,10,10,http://www.tigerit.com/services.html,271,0,0
1638879068979,282,service-1,200,OK,tigerit 1-7,text,true,,14442,130,10,10,https://www.tigerit.com/services.html,280,0,0
1638879068706,567,service,200,OK,tigerit 1-1,text,true,,14900,260,10,10,https://www.tigerit.com/services.html,276,0,0
1638879068706,276,service-0,302,Found,tigerit 1-1,text,true,,458,130,10,10,http://www.tigerit.com/services.html,276,0,0
1638879068982,291,service-1,200,OK,tigerit 1-1,text,true,,14442,130,10,10,https://www.tigerit.com/services.html,290,0,0
1638879068708,565,service,200,OK,tigerit 1-4,text,true,,14900,260,10,10,https://www.tigerit.com/services.html,274,0,0
1638879068708,274,service-0,302,Found,tigerit 1-4,text,true,,458,130,10,10,http://www.tigerit.com/services.html,274,0,0
1638879068982,291,service-1,200,OK,tigerit 1-4,text,true,,14442,130,10,10,https://www.tigerit.com/services.html,287,0,0
1638879068462,941,service,200,OK,tigerit 1-8,text,true,,14900,260,10,10,https://www.tigerit.com/services.html,272,0,0
1638879068462,272,service-0,302,Found,tigerit 1-8,text,true,,458,130,10,10,http://www.tigerit.com/services.html,272,0,0
1638879068735,668,service-1,200,OK,tigerit 1-8,text,true,,14442,130,10,10,https://www.tigerit.com/services.html,543,0,0
1638879068980,559,contact,200,OK,tigerit 1-9,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,291,0,0
1638879068980,291,contact-0,302,Found,tigerit 1-9,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,291,0,0
1638879069272,267,contact-1,200,OK,tigerit 1-9,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,267,0,0
1638879069039,578,contact,200,OK,tigerit 1-6,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,295,0,0
1638879069039,295,contact-0,302,Found,tigerit 1-6,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,295,0,0
1638879069334,283,contact-1,200,OK,tigerit 1-6,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,283,0,0
1638879069064,553,contact,200,OK,tigerit 1-2,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,275,0,0
1638879069064,275,contact-0,302,Found,tigerit 1-2,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,275,0,0
1638879069339,278,contact-1,200,OK,tigerit 1-2,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,278,0,0
1638879069257,541,contact,200,OK,tigerit 1-3,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,272,0,0
1638879069257,272,contact-0,302,Found,tigerit 1-3,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,272,0,0
1638879069529,269,contact-1,200,OK,tigerit 1-3,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,268,0,0
1638879069260,542,contact,200,OK,tigerit 1-5,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,270,0,0
1638879069260,270,contact-0,302,Found,tigerit 1-5,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,270,0,0
1638879069530,272,contact-1,200,OK,tigerit 1-5,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,271,0,0
1638879069261,556,contact,200,OK,tigerit 1-7,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,272,0,0
1638879069261,272,contact-0,302,Found,tigerit 1-7,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,272,0,0
1638879069534,283,contact-1,200,OK,tigerit 1-7,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,283,0,0
1638879069259,558,contact,200,OK,tigerit 1-10,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,279,0,0
1638879069259,279,contact-0,302,Found,tigerit 1-10,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,279,0,0
1638879069538,279,contact-1,200,OK,tigerit 1-10,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,279,0,0
1638879069273,549,contact,200,OK,tigerit 1-4,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,275,0,0
1638879069273,275,contact-0,302,Found,tigerit 1-4,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,275,0,0
1638879069549,273,contact-1,200,OK,tigerit 1-4,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,273,0,0
1638879069273,549,contact,200,OK,tigerit 1-1,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,273,0,0
1638879069273,273,contact-0,302,Found,tigerit 1-1,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,273,0,0
1638879069546,276,contact-1,200,OK,tigerit 1-1,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,276,0,0
1638879069404,571,contact,200,OK,tigerit 1-8,text,true,,8992,258,10,10,https://www.tigerit.com/contact.html,274,0,0
1638879069404,274,contact-0,302,Found,tigerit 1-8,text,true,,456,129,10,10,http://www.tigerit.com/contact.html,274,0,0
1638879069679,296,contact-1,200,OK,tigerit 1-8,text,true,,8536,129,10,10,https://www.tigerit.com/contact.html,296,0,0
1638879069539,549,projectpath,200,OK,tigerit 1-9,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,278,0,0
1638879069539,278,projectpath-0,302,Found,tigerit 1-9,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,278,0,0
1638879069817,271,projectpath-1,200,OK,tigerit 1-9,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,270,0,0
1638879069618,558,projectpath,200,OK,tigerit 1-6,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,276,0,0
1638879069618,276,projectpath-0,302,Found,tigerit 1-6,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,276,0,0
1638879069894,282,projectpath-1,200,OK,tigerit 1-6,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,281,0,0
1638879069798,548,projectpath,200,OK,tigerit 1-3,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,274,0,0
1638879069798,274,projectpath-0,302,Found,tigerit 1-3,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,274,0,0
1638879070072,274,projectpath-1,200,OK,tigerit 1-3,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,272,0,0
1638879069803,546,projectpath,200,OK,tigerit 1-5,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,269,0,0
1638879069803,269,projectpath-0,302,Found,tigerit 1-5,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,269,0,0
1638879070072,277,projectpath-1,200,OK,tigerit 1-5,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,273,0,0
1638879069818,554,projectpath,200,OK,tigerit 1-7,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,277,0,0
1638879069818,277,projectpath-0,302,Found,tigerit 1-7,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,277,0,0
1638879070095,277,projectpath-1,200,OK,tigerit 1-7,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,276,0,0
1638879069618,819,projectpath,200,OK,tigerit 1-2,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,275,0,0
1638879069618,275,projectpath-0,302,Found,tigerit 1-2,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,275,0,0
1638879069893,544,projectpath-1,200,OK,tigerit 1-2,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,277,0,0
1638879069818,807,projectpath,200,OK,tigerit 1-10,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,277,0,0
1638879069818,277,projectpath-0,302,Found,tigerit 1-10,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,277,0,0
1638879070095,530,projectpath-1,200,OK,tigerit 1-10,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,528,0,0
1638879070089,540,service,200,OK,tigerit 1-9,text,true,,14900,260,10,10,https://www.tigerit.com/services.html,269,0,0
1638879070089,269,service-0,302,Found,tigerit 1-9,text,true,,458,130,10,10,http://www.tigerit.com/services.html,269,0,0
1638879070359,270,service-1,200,OK,tigerit 1-9,text,true,,14442,130,10,10,https://www.tigerit.com/services.html,268,0,0
1638879069822,817,projectpath,200,OK,tigerit 1-1,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,278,0,0
1638879069822,278,projectpath-0,302,Found,tigerit 1-1,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,278,0,0
1638879070101,538,projectpath-1,200,OK,tigerit 1-1,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,273,0,0
1638879069822,817,projectpath,200,OK,tigerit 1-4,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,278,0,0
1638879069822,278,projectpath-0,302,Found,tigerit 1-4,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,278,0,0
1638879070100,539,projectpath-1,200,OK,tigerit 1-4,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,272,0,0
1638879070177,555,service,200,OK,tigerit 1-6,text,true,,14900,260,10,10,https://www.tigerit.com/services.html,273,0,0
1638879070177,273,service-0,302,Found,tigerit 1-6,text,true,,458,130,10,10,http://www.tigerit.com/services.html,273,0,0
1638879070451,281,service-1,200,OK,tigerit 1-6,text,true,,14442,130,10,10,https://www.tigerit.com/services.html,280,0,0
1638879069975,817,projectpath,200,OK,tigerit 1-8,text,true,,18259,260,10,10,https://www.tigerit.com/projects.html,274,0,0
1638879069975,274,projectpath-0,302,Found,tigerit 1-8,text,true,,458,130,10,10,http://www.tigerit.com/projects.html,274,0,0
1638879070249,543,projectpath-1,200,OK,tigerit 1-8,text,true,,17801,130,10,10,https://www.tigerit.com/projects.html,275,0,0
1638879070348,540,service,200,OK,tigerit 1-3,text,true,,14900,260,10,10,https://www.tigerit.com/services.html,271,0,0
1638879070348,271,service-0,302,Found,tigerit 1-3,text,true,,458,130,10,10,http://www.tigerit.com/services.html,271,0,0
1638879070619,269,service-1,200,OK,tigerit 1-3,text,true,,14442,130,10,10,https://www.tigerit.com/services.html,269,0,0
1638879070351,542,service,200,OK,tigerit 1-5,text,true,,14900,260,10,10,https://www.tigerit.com/services.html,268,0,0
1638879070351,268,service-0,302,Found,tigerit 1-5,text,true,,458,130,10,10,http://www.tigerit.com/services.html,268,0,0
1638879070620,273,service-1,200,OK,tigerit 1-5,text,true,,14442,130,10,10,https://www.tigerit.com/services.html,272,0,0
1638879070372,547,service,200,OK,tigerit 1-7,text,true,,14900,260,10,10,https://www.tigerit.com/services.html,269,0,0
1638879070372,269,service-0,302,Found,tigerit 1-7,text,true,,458,130,10,10,http://www.tigerit.com/services.html,269,0,0
